Country,Year (2010-2018),Gini_index,Palma,Ratio: [top20_bottom20],Bottom 40,Region,OECD, GDP_PPP [USD2011] , Population ,N/A
France,2015,29.2,1.09,4.28,22.6,Europe,OECD,"$39,092.00 ","64,453,196.00",N/A
France,2015,29.5,N/A,N/A,N/A,Europe,OECD,"$39,090.00 ","64,457,201.00",N/A
France,2015,33,N/A,N/A,N/A,Europe,OECD,"$39,090.00 ","64,457,201.00",N/A
France,2015,51.6,N/A,N/A,N/A,Europe,OECD,"$39,090.00 ","64,457,201.00",N/A
France,2015,32.7,1.29,5.18,20.65,Europe,OECD,"$39,092.00 ","64,453,196.00",N/A
France,2016,29.3,1.09,4.33,22.6,Europe,OECD,"$39,389.00 ","64,667,588.00",N/A
France,2016,29.1,1.07,4.34,22.4,Europe,OECD,"$39,389.00 ","64,667,588.00",N/A
France,2017,29.3,1.09,4.41,22.5,Europe,OECD,"$40,171.00 ","64,842,512.00",N/A
Gabon,2017,38.02,1.64,7.33,16.9,Africa,Non-OECD,"$16,145.00 ","2,064,812.00",N/A
"Gambia, The",2011,45.78,N/A,N/A,N/A,Africa,Non-OECD,"$1,574.00 ","1,692,149.00",N/A
"Gambia, The",2011,40.03,N/A,N/A,N/A,Africa,Non-OECD,"$1,574.00 ","1,692,149.00",N/A
"Gambia, The",2011,42.11,N/A,N/A,N/A,Africa,Non-OECD,"$1,574.00 ","1,692,149.00",N/A
"Gambia, The",2011,43.57,2.25,8.74,15.52,Africa,Non-OECD,"$1,441.00 ","1,848,142.00",N/A
"Gambia, The",2016,35.92,1.52,5.9,18.96,Africa,Non-OECD,"$1,444.00 ","2,149,134.00",N/A
Georgia,2010,45.6,2.55,11.81,13.22,Asia,Non-OECD,"$6,449.00 ","4,099,096.25",N/A
Georgia,2010,44.5,2.36,10.64,13.82,Asia,Non-OECD,"$6,449.00 ","4,099,096.25",N/A
Georgia,2010,35.8,1.49,6.22,18.54,Asia,Non-OECD,"$6,449.00 ","4,099,096.25",N/A
Georgia,2010,33.5,1.31,5.55,19.61,Asia,Non-OECD,"$6,449.00 ","4,099,096.25",N/A
Georgia,2010,43,N/A,N/A,N/A,Asia,Non-OECD,"$6,247.00 ","4,231,661.00",N/A
Georgia,2010,39.46,1.8,7.98,16.42,Asia,Non-OECD,"$6,449.00 ","4,099,096.25",N/A
Georgia,2011,42,N/A,N/A,N/A,Asia,Non-OECD,"$6,796.00 ","4,171,256.00",N/A
Georgia,2011,39.62,1.81,8.12,16.46,Asia,Non-OECD,"$6,946.00 ","4,081,012.00",N/A
Georgia,2012,41,N/A,N/A,N/A,Asia,Non-OECD,"$7,339.00 ","4,107,719.00",N/A
Georgia,2012,38.95,1.75,7.64,16.74,Asia,Non-OECD,"$7,418.00 ","4,064,097.00",N/A
Georgia,2013,41.4,2.03,8.8,15.44,Asia,Non-OECD,"$7,698.00 ","4,048,701.00",N/A
Georgia,2013,40,1.85,7.92,16.15,Asia,Non-OECD,"$7,698.00 ","4,048,701.00",N/A
Georgia,2013,34.5,1.37,5.88,18.99,Asia,Non-OECD,"$7,698.00 ","4,048,701.00",N/A
Georgia,2013,31.9,1.2,5.17,20.1,Asia,Non-OECD,"$7,698.00 ","4,048,701.00",N/A
Georgia,2013,38.59,1.72,7.35,16.95,Asia,Non-OECD,"$7,698.00 ","4,048,701.00",N/A
Georgia,2014,37.55,1.63,6.93,17.54,Asia,Non-OECD,"$8,081.00 ","4,035,310.00",N/A
Georgia,2015,36.5,1.54,6.44,18.06,Asia,Non-OECD,"$8,336.00 ","4,024,180.00",N/A
Georgia,2016,40.4,1.89,8.45,16.12,Asia,Non-OECD,"$8,592.00 ","4,015,457.00",N/A
Georgia,2016,39,1.74,7.63,16.58,Asia,Non-OECD,"$8,592.00 ","4,015,457.00",N/A
Georgia,2016,34.3,1.37,5.73,19.29,Asia,Non-OECD,"$8,592.00 ","4,015,457.00",N/A
Georgia,2016,31.9,1.21,5.08,20.28,Asia,Non-OECD,"$8,592.00 ","4,015,457.00",N/A
Georgia,2016,36.64,1.55,6.54,18.14,Asia,Non-OECD,"$8,592.00 ","4,015,457.00",N/A
Georgia,2017,37.94,1.67,7.11,17.33,Asia,Non-OECD,"$9,023.00 ","4,008,723.00",N/A
Germany,2010,30.3,1.12,4.66,21.45,Europe,OECD,"$40,904.00 ","80,827,000.00",N/A
Germany,2010,28.7,1.03,4.34,22.15,Europe,OECD,"$40,904.00 ","80,827,000.00",N/A
Germany,2010,35,1.41,5.97,19,Europe,OECD,"$40,904.00 ","80,827,000.00",N/A
Germany,2010,33.9,1.34,5.8,19.05,Europe,OECD,"$40,904.00 ","80,827,000.00",N/A
Germany,2010,29.3,1.06,4.51,22,Europe,OECD,"$40,904.00 ","80,827,000.00",N/A
Germany,2010,28.6,N/A,N/A,N/A,Europe,OECD,"$40,870.00 ","80,894,785.00",N/A
Germany,2010,49.2,N/A,N/A,N/A,Europe,OECD,"$40,870.00 ","80,894,785.00",N/A
Germany,2010,30.25,1.11,4.62,21.51,Europe,OECD,"$40,904.00 ","80,827,000.00",N/A
Germany,2011,30.6,1.14,4.66,21.43,Europe,OECD,"$42,386.00 ","80,855,632.00",N/A
Germany,2011,28.7,1.03,4.31,22.33,Europe,OECD,"$42,386.00 ","80,855,632.00",N/A
Germany,2011,35.5,1.45,6.05,18.84,Europe,OECD,"$42,386.00 ","80,855,632.00",N/A
Germany,2011,34.3,1.36,5.85,19.02,Europe,OECD,"$42,386.00 ","80,855,632.00",N/A
Germany,2011,29,1.04,4.45,22.1,Europe,OECD,"$42,386.00 ","80,855,632.00",N/A
Germany,2011,29.1,N/A,N/A,N/A,Europe,OECD,"$42,345.00 ","80,933,980.00",N/A
Germany,2011,34.8,N/A,N/A,N/A,Europe,OECD,"$42,345.00 ","80,933,980.00",N/A
Germany,2011,50.5,N/A,N/A,N/A,Europe,OECD,"$42,345.00 ","80,933,980.00",N/A
Germany,2011,30.48,1.13,4.63,21.48,Europe,OECD,"$42,386.00 ","80,855,632.00",N/A
Germany,2012,30.9,1.15,4.82,21.1,Europe,OECD,"$42,533.00 ","80,972,632.00",N/A
Germany,2012,29,1.05,4.4,22.11,Europe,OECD,"$42,533.00 ","80,972,632.00",N/A
Germany,2012,35.8,1.47,6.28,18.54,Europe,OECD,"$42,533.00 ","80,972,632.00",N/A
Germany,2012,34.6,1.39,6,18.81,Europe,OECD,"$42,533.00 ","80,972,632.00",N/A
Germany,2012,28.3,1,4.29,22.3,Europe,OECD,"$42,533.00 ","80,972,632.00",N/A
Germany,2012,28.9,N/A,N/A,N/A,Europe,OECD,"$42,484.00 ","81,066,228.00",N/A
Germany,2012,34.5,N/A,N/A,N/A,Europe,OECD,"$42,484.00 ","81,066,228.00",N/A
Germany,2012,50.1,N/A,N/A,N/A,Europe,OECD,"$42,484.00 ","81,066,228.00",N/A
Germany,2013,31.2,1.17,4.85,21.04,Europe,OECD,"$42,635.00 ","81,174,376.00",N/A
Germany,2013,29.2,1.06,4.42,21.99,Europe,OECD,"$42,635.00 ","81,174,376.00",N/A
Germany,2013,36.2,1.5,6.37,18.44,Europe,OECD,"$42,635.00 ","81,174,376.00",N/A
Germany,2013,35,1.42,6.07,18.64,Europe,OECD,"$42,635.00 ","81,174,376.00",N/A
Germany,2013,29.7,1.09,4.6,21.8,Europe,OECD,"$42,635.00 ","81,174,376.00",N/A
Germany,2013,29.2,N/A,N/A,N/A,Europe,OECD,"$42,587.00 ","81,265,139.00",N/A
Germany,2013,34.9,N/A,N/A,N/A,Europe,OECD,"$42,587.00 ","81,265,139.00",N/A
Germany,2013,50.8,N/A,N/A,N/A,Europe,OECD,"$42,587.00 ","81,265,139.00",N/A
Germany,2013,31.15,1.17,4.83,21.07,Europe,OECD,"$42,635.00 ","81,174,376.00",N/A
Germany,2014,31,1.15,4.9,21.03,Europe,OECD,"$43,416.00 ","81,450,368.00",N/A
Germany,2014,29.1,1.04,4.48,21.94,Europe,OECD,"$43,416.00 ","81,450,368.00",N/A
Germany,2014,35.6,1.45,6.35,18.54,Europe,OECD,"$43,416.00 ","81,450,368.00",N/A
Germany,2014,34.4,1.36,6.04,18.72,Europe,OECD,"$43,416.00 ","81,450,368.00",N/A
Germany,2014,30.7,1.12,5.11,21,Europe,OECD,"$43,416.00 ","81,450,368.00",N/A
Germany,2014,28.9,N/A,N/A,N/A,Europe,OECD,"$43,395.00 ","81,489,660.00",N/A
Germany,2014,34.4,N/A,N/A,N/A,Europe,OECD,"$43,395.00 ","81,489,660.00",N/A
Germany,2014,50,N/A,N/A,N/A,Europe,OECD,"$43,395.00 ","81,489,660.00",N/A
Germany,2015,31.8,1.2,5.1,20.66,Europe,OECD,"$43,989.00 ","81,787,416.00",N/A
Germany,2015,29.6,1.08,4.6,21.7,Europe,OECD,"$43,989.00 ","81,787,416.00",N/A
Germany,2015,36.7,1.54,6.69,18.09,Europe,OECD,"$43,989.00 ","81,787,416.00",N/A
Germany,2015,35.3,1.44,6.28,18.37,Europe,OECD,"$43,989.00 ","81,787,416.00",N/A
Germany,2015,30.1,1.1,4.82,21.4,Europe,OECD,"$43,989.00 ","81,787,416.00",N/A
Germany,2015,29.3,1.06,4.54,21.83,Europe,OECD,"$43,989.00 ","81,787,416.00",N/A
Germany,2015,31.68,1.2,5.06,20.71,Europe,OECD,"$43,989.00 ","81,787,416.00",N/A
Germany,2016,29.5,1.07,4.61,21.7,Europe,OECD,"$44,753.00 ","82,193,776.00",N/A
Germany,2016,29.4,1.07,4.59,21.76,Europe,OECD,"$44,753.00 ","82,193,776.00",N/A
Germany,2017,29.1,1.05,4.46,22,Europe,OECD,"$45,461.00 ","82,658,408.00",N/A
Germany,2018,31.1,1.17,5.05,21.2,Europe,OECD,"$45,851.00 ","83,124,416.00",N/A
Ghana,2013,42.37,2.1,9.02,15.15,Africa,Non-OECD,"$3,770.00 ","26,607,640.00",N/A
Ghana,2017,43.52,2.25,10.41,14.29,Africa,Non-OECD,"$4,051.00 ","29,121,464.00",N/A
Greece,2010,33.5,1.31,6.01,19.25,Europe,OECD,"$29,343.00 ","10,887,640.00",N/A
Greece,2010,32.4,1.24,5.55,19.69,Europe,OECD,"$29,343.00 ","10,887,640.00",N/A
Greece,2010,35.9,1.5,6.61,18.29,Europe,OECD,"$29,343.00 ","10,887,640.00",N/A
Greece,2010,35.3,1.46,6.31,18.43,Europe,OECD,"$29,343.00 ","10,887,640.00",N/A
Greece,2010,32.9,1.28,5.58,19.8,Europe,OECD,"$29,343.00 ","10,887,640.00",N/A
Greece,2010,33.6,N/A,N/A,N/A,Europe,OECD,"$27,911.00 ","11,446,005.00",N/A
Greece,2010,36.7,N/A,N/A,N/A,Europe,OECD,"$27,911.00 ","11,446,005.00",N/A
Greece,2010,52.2,N/A,N/A,N/A,Europe,OECD,"$27,911.00 ","11,446,005.00",N/A
Greece,2010,34.1,1.35,6.1,18.99,Europe,OECD,"$29,343.00 ","10,887,640.00",N/A
Greece,2011,33.5,1.31,5.93,19.2,Europe,OECD,"$26,807.00 ","10,829,074.00",N/A
Greece,2011,33.3,N/A,N/A,N/A,Europe,OECD,"$25,414.00 ","11,422,805.00",N/A
Greece,2011,37.6,N/A,N/A,N/A,Europe,OECD,"$25,414.00 ","11,422,805.00",N/A
Greece,2011,54.9,N/A,N/A,N/A,Europe,OECD,"$25,414.00 ","11,422,805.00",N/A
Greece,2011,34.85,1.4,6.68,18.3,Europe,OECD,"$26,807.00 ","10,829,074.00",N/A
Greece,2012,34.3,1.36,6.62,18.5,Europe,OECD,"$24,961.00 ","10,781,119.00",N/A
Greece,2012,33.8,N/A,N/A,N/A,Europe,OECD,"$23,651.00 ","11,378,257.00",N/A
Greece,2012,37.5,N/A,N/A,N/A,Europe,OECD,"$23,651.00 ","11,378,257.00",N/A
Greece,2012,56.4,N/A,N/A,N/A,Europe,OECD,"$23,651.00 ","11,378,257.00",N/A
Greece,2012,36.25,1.52,7.25,17.52,Europe,OECD,"$24,961.00 ","10,781,119.00",N/A
Greece,2013,35.4,1.44,6.74,18.09,Europe,OECD,"$24,243.00 ","10,740,501.00",N/A
Greece,2013,33.4,1.29,5.91,19.31,Europe,OECD,"$24,243.00 ","10,740,501.00",N/A
Greece,2013,38,1.67,7.7,16.93,Europe,OECD,"$24,243.00 ","10,740,501.00",N/A
Greece,2013,36.7,1.54,6.94,17.67,Europe,OECD,"$24,243.00 ","10,740,501.00",N/A
Greece,2013,34.4,1.37,6.64,18.5,Europe,OECD,"$24,243.00 ","10,740,501.00",N/A
Greece,2013,34.2,N/A,N/A,N/A,Europe,OECD,"$22,999.00 ","11,321,300.00",N/A
Greece,2013,37.8,N/A,N/A,N/A,Europe,OECD,"$22,999.00 ","11,321,300.00",N/A
Greece,2013,56.5,N/A,N/A,N/A,Europe,OECD,"$22,999.00 ","11,321,300.00",N/A
Greece,2013,36.13,1.49,7.12,17.68,Europe,OECD,"$24,243.00 ","10,740,501.00",N/A
Greece,2014,34.5,1.37,6.42,18.7,Europe,OECD,"$24,511.00 ","10,701,460.00",N/A
Greece,2014,33.9,N/A,N/A,N/A,Europe,OECD,"$23,286.00 ","11,264,726.00",N/A
Greece,2014,37.1,N/A,N/A,N/A,Europe,OECD,"$23,286.00 ","11,264,726.00",N/A
Greece,2014,56,N/A,N/A,N/A,Europe,OECD,"$23,286.00 ","11,264,726.00",N/A
Greece,2014,35.81,1.46,7.04,17.84,Europe,OECD,"$24,511.00 ","10,701,460.00",N/A
Greece,2015,34.2,1.35,6.55,18.7,Europe,OECD,"$24,500.00 ","10,659,737.00",N/A
Greece,2015,34,N/A,N/A,N/A,Europe,OECD,"$23,281.00 ","11,217,800.00",N/A
Greece,2015,37.2,N/A,N/A,N/A,Europe,OECD,"$23,281.00 ","11,217,800.00",N/A
Greece,2015,56.6,N/A,N/A,N/A,Europe,OECD,"$23,281.00 ","11,217,800.00",N/A
Greece,2015,36,1.48,7.15,17.66,Europe,OECD,"$24,500.00 ","10,659,737.00",N/A
Greece,2016,34.3,1.34,6.53,18.7,Europe,OECD,"$24,555.00 ","10,615,183.00",N/A
Greece,2016,33.3,1.29,6.01,19.41,Europe,OECD,"$24,555.00 ","10,615,183.00",N/A
Greece,2017,33.4,1.29,6.08,19.4,Europe,OECD,"$25,033.00 ","10,569,449.00",N/A
Greece,2018,32.3,1.22,5.49,20.2,Europe,OECD,"$25,632.00 ","10,522,244.00",N/A
Greenland,2010,33.2,1.27,5.46,19.99,Americas,OECD,N/A,"56,638.00",N/A
Greenland,2011,33.6,1.29,5.57,19.8,Americas,OECD,N/A,"56,555.00",N/A
Greenland,2012,33.6,1.29,5.51,19.73,Americas,OECD,N/A,"56,477.00",N/A
Greenland,2013,34.3,1.33,5.92,19.3,Americas,OECD,N/A,"56,412.00",N/A
Greenland,2014,34.3,1.33,5.93,19.35,Americas,OECD,N/A,"56,383.00",N/A
Greenland,2015,33.9,1.32,5.68,19.54,Americas,OECD,N/A,"56,378.00",N/A
Greenland,2016,33.9,1.32,5.64,19.53,Americas,OECD,N/A,"56,408.00",N/A
Greenland,2017,34.3,1.35,5.74,19.28,Americas,OECD,N/A,"56,473.00",N/A
Greenland,2018,35.4,1.41,6.39,18.51,Americas,OECD,N/A,"56,565.00",N/A
Guatemala,2010,54.6,N/A,N/A,N/A,Americas,Non-OECD,"$6,714.00 ","14,630,417.00",N/A
Guatemala,2010,55.1,N/A,N/A,N/A,Americas,Non-OECD,"$6,714.00 ","14,630,417.00",N/A
Guatemala,2011,55.2,4.34,19.26,10.05,Americas,Non-OECD,"$6,845.00 ","14,948,792.00",N/A
Guatemala,2011,52.7,3.73,16.56,11.03,Americas,Non-OECD,"$6,845.00 ","14,948,792.00",N/A
Guatemala,2011,56.5,4.68,20.92,9.51,Americas,Non-OECD,"$6,845.00 ","14,948,792.00",N/A
Guatemala,2011,53.9,4.01,17.92,10.48,Americas,Non-OECD,"$6,845.00 ","14,948,792.00",N/A
Guatemala,2011,39.4,1.81,6.66,17.69,Americas,Non-OECD,"$6,845.00 ","14,948,792.00",N/A
Guatemala,2011,35,1.45,5.45,19.94,Americas,Non-OECD,"$6,845.00 ","14,948,792.00",N/A
Guatemala,2011,51.9,3.49,14.23,11.9,Americas,Non-OECD,"$6,844.00 ","14,948,919.00",N/A
Guatemala,2011,49.9,3.1,12.52,12.9,Americas,Non-OECD,"$6,844.00 ","14,948,919.00",N/A
Guatemala,2014,45,2.42,9.16,15.21,Americas,Non-OECD,"$7,148.00 ","15,923,238.00",N/A
Guatemala,2014,41.6,2.04,7.93,16.43,Americas,Non-OECD,"$7,148.00 ","15,923,238.00",N/A
Guatemala,2014,47.6,2.77,10.87,13.71,Americas,Non-OECD,"$7,148.00 ","15,923,238.00",N/A
Guatemala,2014,44.1,2.31,9.31,15.02,Americas,Non-OECD,"$7,148.00 ","15,923,238.00",N/A
Guatemala,2014,37.8,1.66,6.54,18.07,Americas,Non-OECD,"$7,148.00 ","15,923,238.00",N/A
Guatemala,2014,33,1.3,5.12,20.54,Americas,Non-OECD,"$7,148.00 ","15,923,238.00",N/A
Guatemala,2014,48.3,2.9,11.89,13.1,Americas,Non-OECD,"$7,147.00 ","15,923,559.00",N/A
Guatemala,2014,45.7,2.54,10.28,14.2,Americas,Non-OECD,"$7,147.00 ","15,923,559.00",N/A
Guatemala,2014,53.5,3.91,16.54,10.9,Americas,Non-OECD,"$7,148.00 ","15,923,238.00",N/A
Guatemala,2014,48.28,2.9,11.91,13.1,Americas,Non-OECD,"$7,148.00 ","15,923,238.00",N/A
Guinea,2012,33.73,1.34,5.5,19.73,Africa,Non-OECD,"$1,784.00 ","10,652,032.00",N/A
Guinea-Bissau,2010,50.66,3.28,12.63,12.79,Africa,Non-OECD,"$1,431.00 ","1,522,603.00",N/A
Haiti,2012,60.79,6.45,32.47,7.47,Americas,Non-OECD,"$1,591.00 ","10,250,922.00",N/A
Haiti,2012,41.1,1.98,8.5,15.79,Americas,Non-OECD,"$1,591.00 ","10,250,922.00",N/A
Honduras,2010,53.1,3.9,17.84,10.3,Americas,Non-OECD,"$3,971.00 ","8,194,778.00",N/A
Honduras,2010,51.2,3.51,16.29,11,Americas,Non-OECD,"$3,971.00 ","8,194,778.00",N/A
Honduras,2010,51.9,3.51,13.9,11.6,Americas,Non-OECD,"$3,913.00 ","8,317,467.00",N/A
Honduras,2010,53.09,3.95,18.31,10.19,Americas,Non-OECD,"$3,913.00 ","8,317,467.00",N/A
Honduras,2011,56.2,4.7,22.26,9.4,Americas,Non-OECD,"$4,046.00 ","8,351,600.00",N/A
Honduras,2011,54.7,4.25,19.57,10.1,Americas,Non-OECD,"$4,046.00 ","8,351,600.00",N/A
Honduras,2011,55.1,4.22,17.14,10.6,Americas,Non-OECD,"$3,984.00 ","8,480,670.00",N/A
Honduras,2011,56.23,4.69,21.88,9.43,Americas,Non-OECD,"$3,984.00 ","8,480,670.00",N/A
Honduras,2012,56.1,4.69,21.43,9.4,Americas,Non-OECD,"$4,137.00 ","8,505,646.00",N/A
Honduras,2012,54.3,4.16,18.77,10.2,Americas,Non-OECD,"$4,137.00 ","8,505,646.00",N/A
Honduras,2012,55.2,4.18,16.69,10.8,Americas,Non-OECD,"$4,072.00 ","8,640,692.00",N/A
Honduras,2012,56.12,4.67,21.48,9.44,Americas,Non-OECD,"$4,072.00 ","8,640,692.00",N/A
Honduras,2013,52.6,3.76,17.18,10.7,Americas,Non-OECD,"$4,178.00 ","8,657,785.00",N/A
Honduras,2013,50.4,3.34,15.22,11.5,Americas,Non-OECD,"$4,178.00 ","8,657,785.00",N/A
Honduras,2013,51.5,3.43,13.83,12,Americas,Non-OECD,"$4,111.00 ","8,798,524.00",N/A
Honduras,2013,52.58,3.79,17.61,10.62,Americas,Non-OECD,"$4,111.00 ","8,798,524.00",N/A
Honduras,2014,50.3,3.37,15.28,11.3,Americas,Non-OECD,"$4,231.00 ","8,809,216.00",N/A
Honduras,2014,48.3,3,13.59,12.1,Americas,Non-OECD,"$4,231.00 ","8,809,216.00",N/A
Honduras,2014,48.1,2.89,11.67,13,Americas,Non-OECD,"$4,162.00 ","8,955,579.00",N/A
Honduras,2014,50.41,3.37,15.25,11.3,Americas,Non-OECD,"$4,162.00 ","8,955,579.00",N/A
Honduras,2015,49.6,3.19,14.59,11.6,Americas,Non-OECD,"$4,319.00 ","8,960,829.00",N/A
Honduras,2015,47.6,2.85,13.05,12.4,Americas,Non-OECD,"$4,319.00 ","8,960,829.00",N/A
Honduras,2015,46.9,2.73,11.19,13.3,Americas,Non-OECD,"$4,247.00 ","9,112,904.00",N/A
Honduras,2015,49.58,3.23,14.88,11.47,Americas,Non-OECD,"$4,247.00 ","9,112,904.00",N/A
Honduras,2016,50,3.35,16.94,11,Americas,Non-OECD,"$4,413.00 ","9,112,867.00",N/A
Honduras,2016,48.1,2.98,14.97,11.8,Americas,Non-OECD,"$4,413.00 ","9,112,867.00",N/A
Honduras,2016,48,2.87,12.64,12.7,Americas,Non-OECD,"$4,338.00 ","9,270,794.00",N/A
Honduras,2016,50.05,3.33,16.77,11.03,Americas,Non-OECD,"$4,338.00 ","9,270,794.00",N/A
Honduras,2017,50.47,3.41,16.84,11.05,Americas,Non-OECD,"$4,469.00 ","9,429,016.00",N/A
Honduras,2018,48.1,2.87,12.67,12.7,Americas,Non-OECD,"$4,560.00 ","9,587,523.00",N/A
Hong Kong,2011,47.5,2.83,14,12.7,Asia,Non-OECD,"$50,127.00 ","7,065,815.00",N/A
Hong Kong,2011,53.7,4.1,21.15,10,Asia,Non-OECD,"$50,127.00 ","7,065,815.00",N/A
Hong Kong,2016,42,N/A,N/A,N/A,Asia,Non-OECD,"$54,672.00 ","7,302,843.00",N/A
Hong Kong,2016,47.3,2.81,13.89,12.7,Asia,Non-OECD,"$54,672.00 ","7,302,843.00",N/A
Hong Kong,2016,49.9,N/A,N/A,N/A,Asia,Non-OECD,"$54,672.00 ","7,302,843.00",N/A
Hong Kong,2016,53.9,4.18,21.15,9.8,Asia,Non-OECD,"$54,672.00 ","7,302,843.00",N/A
Hungary,2010,24.1,0.81,3.42,24.8,Europe,OECD,"$22,569.00 ","9,927,380.00",N/A
Hungary,2010,29.44,1.07,4.62,21.6,Europe,OECD,"$22,569.00 ","9,927,380.00",N/A
Hungary,2011,26.9,0.94,3.95,23.2,Europe,OECD,"$23,017.00 ","9,895,689.00",N/A
Hungary,2011,29.16,1.06,4.61,21.9,Europe,OECD,"$23,017.00 ","9,895,689.00",N/A
Hungary,2012,30.9,1.14,5.24,20.45,Europe,OECD,"$22,713.00 ","9,864,363.00",N/A
Hungary,2012,28.8,1.03,4.47,21.81,Europe,OECD,"$22,713.00 ","9,864,363.00",N/A
Hungary,2012,31.8,1.21,5.21,20.19,Europe,OECD,"$22,713.00 ","9,864,363.00",N/A
Hungary,2012,26,0.89,3.8,23.62,Europe,OECD,"$22,713.00 ","9,864,363.00",N/A
Hungary,2012,27.2,0.97,4,23.2,Europe,OECD,"$22,713.00 ","9,864,363.00",N/A
Hungary,2012,28.9,N/A,N/A,N/A,Europe,OECD,"$22,701.00 ","9,869,684.00",N/A
Hungary,2012,48.5,N/A,N/A,N/A,Europe,OECD,"$22,701.00 ","9,869,684.00",N/A
Hungary,2012,30.8,1.14,5.06,20.9,Europe,OECD,"$22,713.00 ","9,864,363.00",N/A
Hungary,2013,28.3,1.01,4.28,22.6,Europe,OECD,"$23,260.00 ","9,833,923.00",N/A
Hungary,2013,31.5,1.18,5.2,20.6,Europe,OECD,"$23,260.00 ","9,833,923.00",N/A
Hungary,2014,28.6,1.03,4.32,22.5,Europe,OECD,"$24,315.00 ","9,804,991.00",N/A
Hungary,2014,45.5,N/A,N/A,N/A,Europe,OECD,"$24,294.00 ","9,813,335.00",N/A
Hungary,2014,28.8,1.02,4.47,21.99,Europe,OECD,"$24,315.00 ","9,804,991.00",N/A
Hungary,2014,30.92,1.15,5.08,20.81,Europe,OECD,"$24,315.00 ","9,804,991.00",N/A
Hungary,2015,28.1,1,4.16,22.54,Europe,OECD,"$25,244.00 ","9,777,925.00",N/A
Hungary,2015,26.8,0.94,3.86,23.3,Europe,OECD,"$25,244.00 ","9,777,925.00",N/A
Hungary,2015,28.1,0.99,4.29,22.35,Europe,OECD,"$25,244.00 ","9,777,925.00",N/A
Hungary,2015,24.2,0.81,3.43,24.53,Europe,OECD,"$25,244.00 ","9,777,925.00",N/A
Hungary,2015,28.2,1,4.29,22.4,Europe,OECD,"$25,244.00 ","9,777,925.00",N/A
Hungary,2015,30.41,1.12,4.9,21.15,Europe,OECD,"$25,244.00 ","9,777,925.00",N/A
Hungary,2016,28.2,1,4.29,22.5,Europe,OECD,"$25,886.00 ","9,752,970.00",N/A
Hungary,2016,28.2,0.99,4.33,22.39,Europe,OECD,"$25,886.00 ","9,752,970.00",N/A
Hungary,2017,28.1,1,4.27,22.5,Europe,OECD,"$27,021.00 ","9,729,822.00",N/A
Hungary,2018,28.7,1.04,4.35,22.4,Europe,OECD,"$28,421.00 ","9,707,502.00",N/A
Iceland,2010,26.2,0.92,3.77,23.98,Europe,OECD,"$39,848.00 ","320,342.00",N/A
Iceland,2010,24.5,0.84,3.46,24.7,Europe,OECD,"$39,848.00 ","320,342.00",N/A
Iceland,2010,29.7,1.09,4.6,21.98,Europe,OECD,"$39,848.00 ","320,342.00",N/A
Iceland,2010,28.7,1.03,4.41,21.89,Europe,OECD,"$39,848.00 ","320,342.00",N/A
Iceland,2010,25.7,0.91,3.6,24.5,Europe,OECD,"$39,848.00 ","320,342.00",N/A
Iceland,2010,24.9,N/A,N/A,N/A,Europe,OECD,"$39,850.00 ","320,328.00",N/A
Iceland,2010,29.1,N/A,N/A,N/A,Europe,OECD,"$39,850.00 ","320,328.00",N/A
Iceland,2010,40,N/A,N/A,N/A,Europe,OECD,"$39,850.00 ","320,328.00",N/A
Iceland,2010,26.17,0.92,3.77,23.95,Europe,OECD,"$39,848.00 ","320,342.00",N/A
Iceland,2011,23.6,0.81,3.33,25.4,Europe,OECD,"$40,206.00 ","323,471.00",N/A
Iceland,2011,25.2,N/A,N/A,N/A,Europe,OECD,"$40,212.00 ","323,418.00",N/A
Iceland,2011,29.5,N/A,N/A,N/A,Europe,OECD,"$40,212.00 ","323,418.00",N/A
Iceland,2011,40.5,N/A,N/A,N/A,Europe,OECD,"$40,212.00 ","323,418.00",N/A
Iceland,2011,26.83,0.95,3.91,23.38,Europe,OECD,"$40,206.00 ","323,471.00",N/A
Iceland,2012,24,0.82,3.35,25.2,Europe,OECD,"$40,455.00 ","325,642.00",N/A
Iceland,2012,25.3,N/A,N/A,N/A,Europe,OECD,"$40,470.00 ","325,526.00",N/A
Iceland,2012,29.2,N/A,N/A,N/A,Europe,OECD,"$40,470.00 ","325,526.00",N/A
Iceland,2012,39.8,N/A,N/A,N/A,Europe,OECD,"$40,470.00 ","325,526.00",N/A
Iceland,2012,26.77,0.94,3.9,23.51,Europe,OECD,"$40,455.00 ","325,642.00",N/A
Iceland,2013,24,0.83,3.37,25.2,Europe,OECD,"$41,928.00 ","327,194.00",N/A
Iceland,2013,24.1,N/A,N/A,N/A,Europe,OECD,"$41,949.00 ","327,029.00",N/A
Iceland,2013,27.9,N/A,N/A,N/A,Europe,OECD,"$41,949.00 ","327,029.00",N/A
Iceland,2013,38.5,N/A,N/A,N/A,Europe,OECD,"$41,949.00 ","327,029.00",N/A
Iceland,2013,25.4,0.88,3.58,24.25,Europe,OECD,"$41,928.00 ","327,194.00",N/A
Iceland,2014,22.7,0.78,3.13,25.8,Europe,OECD,"$42,618.00 ","328,592.00",N/A
Iceland,2014,24.6,N/A,N/A,N/A,Europe,OECD,"$42,635.00 ","328,459.00",N/A
